0.000	0.006	0.000	-0.003	0.000	-0.013	0.000	0.003
0.003	0.006	-0.003	-0.006	0.000	-0.023	0.000	0.000
0.000	0.003	-0.003	-0.003	-0.003	-0.006	-0.003	0.000
-0.003	0.003	-0.003	-0.003	-0.003	0.010	-0.003	0.013
-0.006	0.003	-0.003	0.003	-0.006	0.023	-0.006	0.074
-0.006	0.000	-0.006	0.000	-0.006	0.016	-0.006	0.016
-0.010	0.003	-0.010	0.000	-0.006	0.016	0.000	-0.035
-0.003	-0.013	0.000	0.000	0.000	0.003	0.000	-0.003
0.000	-0.006	0.003	0.000	0.000	0.023	0.003	0.003
0.000	-0.006	0.000	0.000	0.000	-0.026	0.003	-0.023
0.000	-0.003	0.000	0.000	0.000	-0.016	0.003	-0.029
0.003	0.000	0.000	-0.006	0.003	-0.026	0.000	-0.035
0.003	0.000	0.000	-0.006	0.003	-0.052	0.000	-0.039
0.003	0.003	0.003	-0.003	0.003	-0.029	0.000	0.000
0.003	0.006	-0.003	-0.003	0.000	0.003	0.000	0.010
0.000	0.003	0.000	0.003	0.000	-0.006	0.000	-0.032
0.000	0.003	0.000	0.003	0.000	0.032	-0.003	0.010
-0.003	-0.006	-0.003	0.000	-0.003	0.010	0.000	0.032
0.000	-0.006	-0.003	-0.010	-0.003	0.010	-0.003	-0.003
-0.003	-0.003	-0.006	-0.006	-0.003	-0.016	-0.003	-0.019
-0.003	-0.003	-0.003	-0.003	0.000	-0.029	0.000	-0.013
-0.003	0.006	-0.006	-0.003	-0.003	-0.026	-0.006	-0.019
-0.010	0.003	-0.003	0.003	-0.003	-0.023	-0.003	-0.016
-0.006	0.003	-0.003	0.003	-0.003	-0.010	-0.006	-0.019
-0.006	-0.006	-0.003	0.000	-0.006	0.006	-0.003	0.010
-0.003	-0.003	-0.006	0.000	-0.003	0.019	-0.006	0.010
-0.006	-0.006	-0.003	-0.010	-0.006	0.026	-0.003	0.016
-0.006	0.000	-0.006	-0.006	-0.006	0.016	-0.006	0.016
-0.006	0.003	-0.016	-0.006	0.000	0.006	0.000	0.003
-0.003	0.003	0.000	0.000	0.000	-0.019	0.000	-0.016
0.000	0.003	0.000	0.003	0.000	-0.013	0.000	-0.010
0.000	0.006	0.000	0.003	0.000	-0.019	0.000	-0.006
0.000	-0.006	0.000	0.003	0.000	-0.003	0.000	0.000
0.000	-0.003	0.000	0.000	0.003	0.000	0.003	0.019
0.000	-0.006	0.000	-0.010	0.003	0.010	0.003	0.019
0.000	0.000	0.000	-0.006	0.000	-0.010	0.003	0.029
0.000	0.006	0.000	0.000	0.003	0.006	0.000	0.003
0.003	0.003	0.003	0.003	0.003	0.003	0.003	0.000
0.000	0.000	0.003	0.003	0.003	-0.013	0.000	0.000
0.000	-0.006	0.000	0.000	0.003	-0.013	0.003	-0.010
-0.003	-0.006	0.000	0.000	0.003	-0.003	0.000	0.000
0.000	-0.003	0.000	-0.006	0.000	-0.010	0.000	0.003
0.000	0.000	0.000	-0.006	0.000	-0.013	0.000	0.016
0.000	0.006	0.000	-0.003	0.000	0.000	0.000	0.016
-0.003	0.003	-0.003	0.000	0.000	0.019	-0.003	0.006
-0.003	0.003	0.000	0.003	-0.003	0.006	0.000	0.006
-0.003	0.000	-0.006	0.003	-0.003	0.016	-0.003	-0.006
-0.003	-0.003	-0.006	0.000	-0.003	0.016	0.000	0.010
-0.006	-0.003	-0.006	-0.010	-0.006	-0.013	-0.003	-0.003
-0.006	-0.003	-0.006	-0.006	-0.006	-0.013	-0.006	-0.013
-0.006	0.000	-0.006	-0.003	-0.003	-0.032	-0.003	-0.019
-0.006	0.003	-0.006	-0.003	-0.006	-0.023	-0.006	-0.010
-0.006	0.003	-0.006	0.006	-0.006	-0.010	-0.003	-0.003
-0.010	0.006	-0.010	0.003	0.000	0.003	-0.003	0.000
0.000	-0.016	-0.003	0.003	0.000	0.013	0.000	-0.003
0.000	-0.006	0.000	0.000	0.000	0.016	0.000	0.000
0.000	-0.003	0.000	-0.010	0.000	0.013	0.000	-0.003
0.000	-0.003	0.000	-0.006	0.000	0.000	0.000	-0.006
0.000	0.006	0.000	-0.003	0.003	-0.016	0.000	0.000
0.000	0.006	0.000	-0.003	0.003	-0.023	0.003	-0.029
0.000	0.003	0.003	0.003	0.003	-0.023	0.000	-0.019
0.000	0.003	0.000	0.000	0.000	-0.016	0.000	-0.016
0.000	-0.006	0.003	0.003	0.003	0.000	0.000	0.000
0.000	-0.006	0.000	0.000	0.003	0.013	0.000	0.029
0.000	-0.003	0.000	-0.010	0.000	0.035	0.003	0.039
0.000	0.000	0.000	-0.006	0.006	0.032	0.000	0.019
0.000	0.000	-0.003	-0.006	0.000	0.013	0.000	0.116
0.000	0.006	-0.003	-0.006	-0.003	0.000	0.000	-0.055
-0.003	0.003	-0.003	-0.003	-0.003	-0.023	-0.006	-0.032
-0.006	0.006	-0.006	-0.003	-0.006	-0.019	-0.006	0.013
-0.010	0.003	-0.010	0.006	-0.006	-0.023	-0.010	-0.029
0.000	0.003	0.000	0.006	0.000	-0.032	0.000	-0.029
0.000	0.000	0.000	0.000	0.000	-0.006	0.003	-0.032
0.000	0.003	0.003	0.003	0.000	0.000	0.000	-0.045
0.000	-0.010	0.000	0.003	0.000	0.010	0.000	0.045
0.000	-0.003	0.000	0.000	0.003	0.023	0.000	-0.019
0.000	-0.010	-0.003	0.000	0.000	0.010	0.000	-0.006
0.000	-0.003	0.000	0.000	-0.003	0.010	0.000	-0.010
-0.006	-0.006	-0.003	-0.013	-0.003	0.010	-0.003	0.016
-0.003	0.000	-0.006	-0.010	-0.003	-0.016	-0.003	-0.013
-0.006	0.000	-0.010	-0.010	-0.006	-0.023	-0.010	-0.013
-0.013	0.000	0.000	-0.003	0.000	-0.032	0.000	0.000
0.000	0.003	0.000	-0.006	0.003	0.006	0.003	0.006
0.000	0.006	0.000	-0.006	0.000	-0.029	0.003	-0.039
0.000	0.006	0.000	-0.003	0.000	0.010	0.003	0.048
0.000	0.003	0.000	0.000	0.003	0.010	0.000	0.026
0.000	0.003	-0.003	0.003	0.000	0.003	0.000	-0.006
0.000	0.000	-0.003	0.003	-0.003	-0.023	0.000	-0.055
-0.006	0.003	-0.006	0.000	0.000	-0.019	-0.003	-0.006
-0.006	0.000	-0.003	0.003	-0.003	-0.019	-0.006	-0.003
-0.006	-0.006	-0.006	0.000	-0.006	-0.023	-0.003	-0.016
-0.010	-0.006	0.000	0.000	-0.003	-0.010	0.000	-0.019
0.000	-0.006	0.000	0.000	0.000	-0.003	0.003	0.006
0.000	-0.003	0.000	-0.016	0.000	0.016	0.003	0.026
0.000	0.000	0.000	-0.010	0.000	0.016	0.003	0.013
0.000	0.000	0.003	-0.010	0.000	0.019	0.003	0.013
0.000	0.000	0.000	-0.006	0.000	0.023	0.000	0.026
0.000	0.000	0.000	-0.006	0.000	0.006	0.000	0.006
-0.003	0.003	-0.006	-0.006	-0.003	-0.003	-0.003	0.003
-0.003	0.006	-0.006	-0.003	0.000	-0.013	-0.003	-0.006
-0.003	0.000	-0.006	-0.003	-0.006	0.000	-0.006	-0.003
-0.006	0.006	0.000	-0.006	-0.003	-0.006	0.000	0.006
0.000	0.000	0.000	0.000	0.000	0.000	0.003	-0.013
0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.006
0.000	0.000	0.003	0.003	0.003	0.013	0.003	0.003
0.000	0.000	0.000	0.006	0.003	0.019	0.006	0.006
-0.003	-0.006	0.000	0.000	0.000	0.023	0.000	0.000
0.000	-0.003	-0.003	0.003	0.000	0.010	-0.003	-0.010
-0.003	-0.006	-0.006	0.000	-0.006	-0.003	-0.003	-0.016
-0.010	-0.006	-0.006	-0.019	-0.003	-0.013	-0.006	-0.013
-0.016	-0.003	0.000	-0.006	0.000	-0.006	0.000	0.000
0.000	0.000	0.000	-0.006	0.000	-0.010	0.000	0.006
0.000	0.000	0.000	-0.006	0.000	0.000	0.006	0.010
0.003	0.006	0.000	-0.006	0.000	0.000	0.003	0.003
0.003	0.006	0.000	-0.003	0.000	0.013	0.003	0.032
0.000	0.006	-0.003	-0.006	-0.003	0.000	0.000	0.003
0.000	0.006	-0.003	-0.003	-0.006	-0.013	0.000	-0.013
-0.003	0.003	-0.006	0.003	-0.003	-0.010	-0.003	-0.019
-0.003	0.003	-0.006	0.000	-0.006	-0.013	-0.003	0.003
-0.006	0.006	-0.010	0.003	-0.006	-0.010	-0.006	0.000
-0.003	0.000	-0.003	0.000	0.000	-0.006	0.003	-0.006
0.000	-0.006	0.000	0.000	0.000	0.006	0.003	0.000
0.000	-0.010	0.000	0.000	0.000	0.013	0.000	0.074
0.000	-0.006	0.000	0.000	0.003	0.026	0.003	-0.003
0.003	-0.006	0.000	-0.019	0.003	0.000	0.003	0.000
0.000	-0.006	0.000	-0.010	0.000	0.000	0.000	0.013
-0.003	-0.006	0.000	-0.006	0.000	-0.010	0.000	-0.006
-0.003	0.000	-0.003	-0.010	-0.006	-0.016	-0.006	-0.010
-0.006	-0.003	-0.006	-0.006	-0.003	-0.042	0.000	-0.026
-0.003	0.006	-0.006	-0.010	-0.006	-0.039	-0.006	0.010
-0.006	0.003	-0.003	0.003	-0.006	-0.019	-0.006	-0.032
-0.006	0.000	-0.006	0.000	-0.003	0.000	-0.006	0.000
-0.006	-0.010	-0.006	0.000	-0.006	0.010	-0.006	0.010
-0.010	-0.006	-0.010	0.000	-0.003	0.032	-0.010	0.042
-0.010	-0.006	-0.010	-0.010	-0.013	0.042	0.000	0.042
0.000	0.000	0.000	-0.003	0.000	0.026	0.000	0.013
0.000	0.006	0.000	-0.006	0.000	-0.029	0.000	-0.055
0.000	0.003	0.000	-0.003	0.000	-0.032	0.000	-0.048
0.000	0.003	0.000	0.000	0.000	0.016	0.000	0.032
0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.039
0.000	-0.006	0.000	0.000	0.000	-0.039	0.000	-0.064
0.000	-0.003	0.000	-0.016	0.000	-0.023	0.000	-0.023
0.000	0.000	0.003	-0.010	0.000	0.000	0.003	0.010
0.000	0.000	0.000	-0.006	0.000	-0.010	0.003	0.000
0.000	0.006	0.000	-0.003	0.003	-0.006	0.000	-0.003
0.003	0.006	0.003	0.003	0.000	-0.016	0.000	-0.032
0.003	0.003	0.000	0.003	0.003	-0.006	0.000	-0.016
0.000	-0.013	0.000	0.003	0.000	-0.006	0.000	-0.029
0.000	-0.006	0.003	0.000	0.003	-0.003	0.006	0.010
0.000	-0.006	0.000	-0.010	0.000	-0.013	0.000	0.003
0.000	0.000	0.000	-0.006	0.000	-0.006	0.000	0.013
-0.003	0.010	0.000	-0.006	0.000	0.003	0.000	0.019
0.000	0.003	0.000	0.000	0.000	0.006	0.000	0.013
-0.003	0.003	-0.006	0.003	0.000	0.019	-0.003	0.019
-0.003	0.003	-0.003	0.003	0.000	0.026	0.000	0.016
-0.003	-0.010	-0.003	0.000	-0.003	0.019	-0.003	0.006
-0.003	-0.010	-0.003	0.000	-0.003	0.013	-0.003	0.013
-0.003	-0.003	-0.006	-0.010	-0.003	0.000	-0.006	-0.003
-0.006	0.000	-0.003	-0.006	-0.006	-0.019	-0.003	0.003
-0.003	0.006	-0.006	-0.006	-0.006	-0.019	-0.010	0.000
-0.006	0.003	-0.006	-0.003	-0.006	-0.006	-0.003	0.003
-0.006	0.003	-0.010	0.003	-0.006	0.006	-0.006	0.019
-0.006	0.000	-0.010	0.003	-0.006	0.006	-0.006	0.013
-0.006	-0.006	-0.006	0.000	-0.010	0.016	-0.010	0.023
-0.010	-0.006	-0.016	-0.006	0.000	0.023	0.000	0.026
-0.003	-0.003	0.000	-0.006	0.000	0.006	0.000	0.006
0.000	-0.003	0.000	-0.003	0.003	-0.023	0.000	-0.010
0.000	0.003	0.000	-0.003	0.000	-0.016	0.000	-0.006
0.000	0.003	0.000	0.003	0.000	-0.023	0.000	-0.029
0.000	0.003	0.000	0.003	0.000	-0.023	0.000	-0.026
0.000	-0.010	0.000	0.000	0.000	-0.003	0.000	-0.010
0.000	-0.003	0.000	0.000	0.000	0.000	0.000	0.000
0.000	-0.003	0.000	-0.010	0.000	0.016	0.000	0.013
0.000	0.000	0.003	-0.006	0.003	0.019	0.000	0.006
0.000	0.006	0.000	-0.003	0.000	0.000	0.000	0.000
0.000	0.000	0.000	-0.003	0.003	0.006	0.003	-0.019
0.000	0.003	0.000	0.003	0.000	0.003	0.003	0.003
0.000	0.003	0.003	0.003	0.003	-0.003	0.003	-0.006
0.000	-0.006	0.000	0.000	-0.003	-0.006	0.000	-0.016
0.000	-0.006	0.000	0.000	0.003	-0.026	0.000	-0.010
-0.003	-0.003	-0.003	-0.010	0.000	-0.010	0.000	-0.003
0.000	0.000	0.000	-0.003	0.000	-0.010	0.000	0.003
-0.003	0.006	0.000	0.000	-0.003	-0.006	-0.006	0.000
-0.003	0.003	-0.003	-0.003	-0.003	0.003	-0.003	-0.013
-0.003	0.000	-0.003	0.003	-0.003	0.019	-0.003	-0.006
-0.006	-0.006	-0.003	0.000	-0.006	0.006	0.000	0.013
-0.003	-0.006	-0.006	-0.010	-0.006	-0.006	-0.003	-0.013
-0.003	-0.003	-0.006	-0.010	-0.003	-0.029	-0.003	-0.023
-0.003	0.000	-0.006	-0.003	-0.006	-0.016	-0.006	0.010
-0.010	0.006	-0.006	-0.006	-0.010	-0.016	-0.006	0.000
-0.006	0.003	-0.006	0.003	-0.003	-0.016	-0.006	-0.010
-0.006	0.000	-0.010	0.003	-0.016	-0.003	-0.006	0.000
0.000	-0.006	0.000	0.000	0.000	0.013	0.000	0.000
-0.003	-0.006	0.000	0.000	0.000	0.010	0.000	0.000
0.000	-0.003	0.000	-0.010	0.000	0.000	0.000	0.003
-0.003	0.000	0.000	-0.006	0.000	-0.016	0.000	-0.006
0.000	0.006	0.000	-0.003	0.000	-0.019	0.003	0.000
0.000	0.003	0.000	-0.003	0.000	-0.026	0.003	0.000
0.000	0.003	0.000	-0.006	0.006	-0.023	0.000	-0.003
0.000	0.003	0.003	-0.003	0.003	-0.013	0.000	-0.010
0.000	0.003	0.000	0.003	0.000	-0.006	0.000	0.000
-0.003	0.000	-0.003	0.000	-0.003	0.016	-0.003	0.003
-0.003	0.000	-0.003	0.003	-0.006	0.006	-0.003	0.000
-0.003	-0.016	-0.006	0.000	-0.003	0.016	-0.006	0.006
-0.010	-0.006	-0.006	0.003	-0.006	0.019	-0.010	-0.003
-0.006	-0.006	-0.003	0.000	-0.003	-0.003	0.000	-0.006
0.000	-0.006	0.000	0.000	0.000	-0.010	0.000	-0.016
0.000	-0.006	0.000	-0.010	0.003	-0.019	0.000	-0.013
0.000	-0.003	0.000	-0.010	0.003	-0.013	0.003	-0.003
0.000	-0.006	0.000	-0.006	0.003	-0.006	0.006	0.006
0.000	0.000	0.000	-0.010	0.000	-0.003	0.000	0.010
-0.003	-0.003	-0.003	-0.006	0.000	0.000	-0.003	0.013
-0.003	0.006	-0.006	-0.003	-0.006	0.019	-0.006	0.016
-0.003	0.003	-0.003	-0.003	-0.006	0.006	-0.003	0.003
-0.006	0.006	-0.006	0.000	-0.006	0.003	-0.006	-0.006
-0.019	0.003	-0.003	0.010	0.000	0.000	0.003	-0.013
0.000	0.003	0.000	0.003	0.000	-0.010	0.000	-0.013
0.000	0.003	0.000	0.000	0.003	-0.019	0.003	-0.029
0.000	0.003	0.000	0.003	0.000	-0.013	0.003	-0.013
0.000	-0.006	0.000	0.000	0.003	0.003	0.003	-0.006
0.000	-0.006	0.000	0.000	0.000	0.013	0.000	0.013
0.000	-0.003	0.000	0.000	0.000	0.016	0.000	0.016
-0.006	-0.006	-0.006	0.000	-0.003	0.029	-0.003	0.013
-0.006	-0.003	-0.006	-0.006	-0.006	0.029	-0.003	0.010
-0.006	-0.006	-0.010	-0.010	-0.010	0.019	-0.010	0.068
-0.010	0.000	0.000	-0.006	0.000	0.013	0.000	0.023
0.000	0.000	0.000	-0.006	0.000	0.000	0.000	-0.045
0.000	0.010	0.000	-0.006	0.000	-0.068	0.000	0.000
0.003	0.003	0.000	-0.003	0.000	-0.029	0.003	0.010
0.000	0.006	0.000	-0.006	0.003	-0.019	0.000	-0.023
0.000	0.003	0.003	0.006	0.000	0.000	0.000	-0.003
0.000	0.000	-0.003	0.000	0.000	-0.023	0.000	-0.026
0.000	0.000	0.000	0.003	0.000	-0.016	-0.003	-0.026
-0.006	-0.010	-0.003	0.000	0.000	0.006	-0.003	-0.010
-0.003	-0.006	-0.006	0.000	-0.006	0.023	0.000	0.006
-0.006	-0.003	-0.006	-0.013	-0.003	0.000	-0.003	0.000
-0.003	0.000	-0.003	-0.006	-0.003	-0.026	-0.003	-0.013
-0.003	0.006	-0.006	-0.006	-0.006	-0.010	-0.003	0.000
-0.003	0.006	-0.006	0.000	-0.003	-0.016	-0.006	-0.013
-0.006	0.000	-0.006	0.003	-0.006	-0.003	-0.006	0.000
-0.010	0.003	-0.010	0.003	-0.006	0.003	0.000	0.000
0.000	-0.006	0.000	0.000	0.000	0.023	0.000	0.016
0.000	-0.006	0.000	0.003	0.000	0.023	0.000	0.000
0.000	-0.003	0.000	0.000	0.000	0.023	0.000	0.039
0.000	-0.003	0.000	-0.006	0.003	0.006	0.000	-0.013
0.000	0.000	0.000	-0.006	0.000	-0.010	0.000	-0.019
0.000	-0.003	0.000	-0.006	0.003	-0.019	0.003	0.000
0.003	0.006	0.000	-0.003	0.003	-0.006	0.003	0.032
0.000	0.006	0.006	0.000	-0.003	-0.006	0.000	0.000
0.000	0.003	0.000	0.000	0.000	-0.006	0.000	-0.035
0.000	0.000	0.000	0.000	0.000	-0.010	0.000	-0.019
-0.003	-0.006	-0.003	0.003	0.000	0.026	-0.003	0.019
0.000	-0.006	-0.006	0.000	-0.003	0.029	-0.003	0.016
-0.006	-0.003	-0.006	0.000	-0.003	0.016	-0.003	0.000
-0.003	-0.003	-0.006	-0.006	-0.006	0.006	-0.006	-0.010
-0.006	0.000	-0.006	-0.010	-0.003	-0.013	0.000	0.006
-0.006	0.006	-0.010	-0.006	-0.019	-0.029	0.000	-0.029
0.000	0.006	0.000	-0.003	0.000	-0.048	0.000	-0.035
0.000	0.003	0.000	0.003	0.000	-0.013	0.003	0.003
0.000	0.000	0.000	0.003	0.000	-0.003	0.000	-0.010
0.000	-0.006	0.000	0.000	0.000	0.000	0.000	-0.003
0.003	-0.006	0.000	0.003	0.000	0.013	0.003	0.010
0.000	-0.006	0.003	-0.013	0.000	0.010	0.003	0.003
0.006	-0.006	-0.003	-0.010	0.000	0.019	0.000	0.006
0.000	-0.003	0.000	-0.006	0.000	-0.003	0.000	-0.006
0.000	0.003	0.000	-0.006	0.000	-0.013	-0.003	-0.006
0.000	0.006	-0.003	-0.003	-0.003	-0.019	-0.003	-0.016
-0.003	0.003	-0.003	0.006	-0.003	-0.019	-0.003	-0.023
-0.006	0.000	-0.003	0.000	-0.003	-0.003	-0.003	-0.003
-0.006	0.000	-0.006	0.000	-0.003	0.010	-0.006	0.016
-0.010	-0.013	-0.010	0.000	-0.006	0.026	-0.006	0.006
-0.006	-0.006	-0.010	0.000	0.000	0.019	0.000	0.023
0.000	-0.003	0.000	-0.010	0.000	0.026	0.000	0.023
0.000	-0.003	0.000	-0.003	0.000	0.006	0.000	0.006
0.000	0.000	0.000	-0.006	0.000	-0.010	0.000	0.006
0.003	0.006	0.000	-0.003	0.000	-0.010	0.003	0.000
0.000	0.003	0.000	-0.003	0.000	-0.029	0.003	-0.006
0.003	0.010	0.000	0.000	0.000	-0.026	0.006	-0.023
0.000	0.003	0.000	0.000	0.003	-0.010	0.003	-0.003
0.006	0.003	-0.003	0.000	0.000	0.000	0.000	0.000
0.000	-0.006	-0.003	0.000	0.000	0.013	0.000	-0.006
-0.003	-0.006	0.000	0.000	-0.003	0.026	0.000	0.016
-0.006	-0.006	-0.003	-0.010	-0.003	0.006	-0.003	0.000
